"uid","score"
1,0.88912236525
2,0.745021575027
9,0.614973483814
12,0.918938039078
14,0.550665439831
20,0.826398720344
25,0.852763805124
28,0.860911582907
30,0.888174836834
33,0.882524847984
35,0.775475826528
37,0.904110711482
43,0.838767172562
44,0.897353314691
45,0.936559923821
46,0.846818175581
52,0.622620516353
53,0.781942241722
55,0.604776652323
56,0.900487121608
57,0.902595682277
59,0.842835464411
60,0.788936172922
66,0.80329655442
74,0.719675708148
75,0.7934099055
83,0.818079830872
84,0.749747595853
87,0.840782983436
88,0.844056846367
95,0.701417283879
100,0.891550944911
101,0.725964862439
105,0.281327403254
111,0.814514213138
114,0.865153628919
116,0.848202693793
118,0.827939321597
119,0.906861356563
123,0.788069703513
129,0.861126315263
131,0.443155672815
132,0.58203837855
137,0.875101601084
143,0.673267652591
147,0.910623775588
148,0.660804804828
149,0.794124954277
156,0.821244753069
161,0.754574012425
162,0.544547033807
170,0.676814658774
179,0.884916825427
184,0.812417202526
187,0.673088532355
191,0.516493289007
198,0.773279842403
206,0.740348243051
212,0.438270602789
221,0.679623545872
222,0.961716444956
225,0.787568206588
226,0.813206071655
228,0.789325543576
232,0.898323299156
236,0.8594182084
237,0.911371623476
242,0.563324475454
247,0.89919923577
252,0.725318797761
253,0.825067475438
255,0.862020787266
258,0.657269808981
261,0.604470492237
264,0.919586608807
268,0.46778178215
275,0.924253796538
292,0.567280588051
293,0.893466573622
295,0.802718102932
305,0.802780970931
325,0.845182518164
328,0.950015250179
330,0.827392669188
334,0.867565818959
335,0.805347192619
350,0.850224809514
351,0.424510212408
354,0.791757702827
357,0.771685838699
360,0.852879496084
361,0.872866864006
365,0.355591213951
368,0.68211624523
369,0.822256025341
370,0.889866828919
374,0.768519447909
375,0.719997046722
377,0.873077135947
389,0.821575558848
390,0.787506242593
399,0.780717679196
401,0.883137967851
402,0.615204825997
403,0.922464917103
404,0.443285060426
405,0.797862841023
415,0.800883013341
416,0.699643153283
417,0.646847599083
425,0.885028494729
430,0.962210825748
436,0.807182182868
442,0.902979529566
445,0.923490916689
446,0.752751391795
447,0.932863270243
451,0.722256804506
459,0.798019753562
461,0.928536153502
462,0.924401726988
464,0.673844807678
465,0.641881189413
470,0.790450256732
471,0.453771147463
473,0.783815140525
481,0.659439479311
482,0.913734518819
487,0.971734262175
489,0.857965716057
524,0.858636001746
528,0.578224687941
535,0.571338973112
536,0.771828350094
545,0.849276721478
551,0.785240986281
552,0.585558226539
563,0.815854653716
566,0.730726502008
573,0.818010052045
576,0.681074044771
577,0.7118701405
579,0.925890334778
583,0.85118148062
595,0.770612605744
596,0.790444857544
598,0.680443909433
600,0.808787042896
603,0.772713305222
607,0.832351563705
608,0.743460466464
613,0.732250226869
614,0.80694692168
616,0.831218476097
618,0.846626372801
620,0.72966686719
623,0.83133548167
624,0.775239237481
628,0.874376003941
630,0.739148654872
637,0.822107099825
645,0.812767146362
652,0.689826764994
653,0.748622288307
665,0.809990369611
667,0.574742049807
668,0.796656214529
669,0.760187909007
678,0.737418229381
680,0.887845632103
684,0.888656169176
687,0.763293320934
695,0.794475086861
699,0.88402424256
702,0.753910117679
704,0.905876487493
705,0.454708899889
707,0.844439440303
711,0.88986740013
716,0.55318384452
722,0.752672962017
732,0.910317871306
741,0.767701663905
745,0.734685459071
747,0.801010756029
748,0.764548516936
750,0.852898687124
753,0.685672221912
756,0.845667560895
765,0.838675444325
769,0.918925639656
775,0.575774914689
777,0.662976498405
781,0.923398552669
791,0.84394936098
792,0.862681312693
794,0.807306655579
800,0.715448611312
802,0.668481985728
811,0.911634186904
812,0.915427676505
813,0.866891685459
816,0.67870941427
818,0.336633957923
822,0.704673182633
829,0.701142349177
830,0.896271497011
833,0.852050133877
838,0.740359321237
839,0.605747259325
841,0.899882455667
842,0.918869280153
843,0.762331407931
849,0.676572299666
855,0.923447882136
856,0.816794368956
860,0.829775445991
871,0.89907889896
874,0.59009086589
876,0.883946079347
