uid,score
1,0.922063171864
2,0.668667674065
9,0.540715456009
12,0.916280627251
14,0.511815547943
20,0.842874765396
25,0.846721827984
28,0.858377575874
30,0.869901478291
33,0.820782244205
35,0.630694210529
37,0.925662398338
43,0.746181070805
44,0.904301941395
45,0.948545992374
46,0.79815530777
52,0.507064938545
53,0.867097496986
55,0.375841349363
56,0.887423455715
57,0.884669244289
59,0.746796131134
60,0.716475486755
66,0.700683951378
74,0.705804049969
75,0.728651344776
83,0.818788826466
84,0.752942442894
87,0.870617091656
88,0.740440666676
95,0.411070495844
100,0.842706143856
101,0.539612412453
105,0.134858995676
111,0.741550803185
114,0.811344385147
116,0.680992245674
118,0.771285235882
119,0.898787379265
123,0.609416425228
129,0.884690403938
131,0.501723349094
132,0.481969386339
137,0.844657063484
143,0.540678799152
147,0.922062158585
148,0.581289112568
149,0.620465934277
156,0.528164923191
161,0.629803061485
162,0.410520792007
170,0.478781491518
179,0.893694996834
184,0.852339506149
187,0.410623878241
191,0.407903403044
198,0.670305728912
206,0.651914954185
212,0.325712770224
221,0.52528834343
222,0.964890003204
225,0.711255550385
226,0.781889140606
228,0.737083733082
232,0.823415577412
236,0.757060706615
237,0.930564701557
242,0.404868483543
247,0.8651933074
252,0.493903189898
253,0.802197158337
255,0.846820235252
258,0.602635443211
261,0.483836203814
264,0.926020741463
268,0.23725156486
275,0.925483226776
292,0.444013178349
293,0.863113343716
295,0.666591107845
305,0.79495126009
325,0.811979949474
328,0.93822914362
330,0.718869805336
334,0.736778020859
335,0.623935997486
350,0.832620322704
351,0.303573876619
354,0.615518450737
357,0.773596405983
360,0.816338658333
361,0.836942195892
365,0.233860298991
368,0.465572953224
369,0.781676530838
370,0.834842205048
374,0.729401350021
375,0.574500977993
377,0.879763126373
389,0.762110948563
390,0.612417817116
399,0.772504687309
401,0.902891039848
402,0.414749711752
403,0.908124029636
404,0.531341135502
405,0.660713911057
415,0.728680312634
416,0.47013553977
417,0.575527906418
425,0.896447718143
430,0.976364314556
436,0.82555192709
442,0.820707798004
445,0.873188197613
446,0.594425797462
447,0.962556421757
451,0.621225118637
459,0.798217117786
461,0.906666994095
462,0.94259083271
464,0.398231327534
465,0.531009674072
470,0.470599114895
471,0.253504246473
473,0.767253339291
481,0.573525965214
482,0.899298608303
487,0.96757787466
489,0.839315891266
524,0.854312121868
528,0.389156669378
535,0.367710590363
536,0.66762149334
545,0.897746384144
551,0.587191879749
552,0.480952501297
563,0.714956462383
566,0.65409976244
573,0.756179451942
576,0.646308481693
577,0.589250445366
579,0.875898897648
583,0.863799035549
595,0.6346758008
596,0.82631778717
598,0.548938512802
600,0.831803500652
603,0.74160349369
607,0.754825413227
608,0.677401721478
613,0.640628635883
614,0.865401089191
616,0.805799543858
618,0.792582809925
620,0.556063175201
623,0.807132661343
624,0.668325722218
628,0.851784586906
630,0.642776429653
637,0.840685486794
645,0.6775431633
652,0.542365193367
653,0.679218888283
665,0.713115334511
667,0.455595195293
668,0.801615953445
669,0.712195158005
678,0.637901365757
680,0.828366219997
684,0.745429873466
687,0.85225725174
695,0.749456167221
699,0.85049021244
702,0.762196481228
704,0.868719756603
705,0.247796103358
707,0.798824429512
711,0.89602047205
716,0.349199295044
722,0.714087843895
732,0.902510166168
741,0.776125192642
745,0.680664360523
747,0.666852474213
748,0.660297453403
750,0.839443445206
753,0.796336054802
756,0.829441606998
765,0.851983845234
769,0.901943862438
775,0.447190225124
777,0.676418960094
781,0.954188525677
791,0.813010632992
792,0.693343162537
794,0.782489776611
800,0.647734761238
802,0.568764925003
811,0.786975860596
812,0.814959287643
813,0.819658577442
816,0.678936362267
818,0.2096876055
822,0.496208846569
829,0.650925636292
830,0.891692042351
833,0.758372604847
838,0.512288749218
839,0.516215503216
841,0.873037695885
842,0.895497739315
843,0.797473490238
849,0.64272582531
855,0.932680308819
856,0.753010928631
860,0.84905230999
871,0.820904195309
874,0.559549331665
876,0.814030766487
879,0.82672137022
881,0.258292287588
890,0.761515617371
898,0.716372549534
901,0.778383672237
904,0.50529563427
913,0.828982889652
914,0.757864892483
915,0.489218264818
924,0.798510491848
925,0.862024366856
927,0.447412282228
928,0.471940487623
929,0.749515295029
934,0.906858026981
935,0.819320082664
937,0.854442417622
938,0.4781422019
939,0.641440153122
940,0.734478592873
943,0.911749541759
944,0.721376180649
951,0.578043341637
954,0.775294423103
957,0.604727804661
959,0.767453253269
963,0.853756725788
967,0.200554475188
970,0.629383027554
973,0.756774246693
974,0.723705530167
979,0.440581291914
985,0.771187543869
990,0.630631625652
991,0.806774556637
993,0.556087195873
994,0.525252401829
999,0.923799037933
1002,0.722805202007
1009,0.580601930618
1014,0.764140844345
1017,0.797660529613
1019,0.803956329823
1026,0.53570574522
